issue_id,result_id,source_row_id,transaction_id,rule_id,issue_date,status,severity,issue_value,expected_value,issue_description
1a3bd2f5-4e63-4051-a04f-74b866c4f3c7,4d35d5bd-6c1d-4606-ac1c-7a400f09cbe2,12293,TRX012294,DQ-AC01,2025-05-24,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
05efc727-2cd5-420b-abc7-d025ef1c1f88,f4bdb5e7-5f9a-4bb7-b83a-93820cfcfe9e,82481,TRX082482,DQ-AC01,2025-05-27,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
1996f349-dbfe-4ede-9587-4b5bce100cac,25484718-5a16-4621-8e69-355678047ed2,89194,TRX089195,DQ-AC01,2025-05-28,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
51dbe201-c985-4f3d-8af5-0ec1389396ae,9ff1dbe9-4616-4273-bf23-9f6c2bce1515,53284,TRX053285,DQ-AC01,2025-05-30,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
36a00091-4c7f-4390-b528-e373262172a8,76c54f15-148b-4329-b97a-75da721060a9,57536,TRX057537,DQ-AC01,2025-05-31,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
6bbe9d29-925d-4f6a-a462-39de6e0b03a5,6d0bce0d-a744-45b0-9689-1a044306c371,13803,TRX013804,DQ-AC01,2025-06-03,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
b7436c2f-fd1f-4282-98fb-985e1d0e792f,14dcd008-6154-4e94-8956-77485404f973,14106,TRX014107,DQ-AC01,2025-06-06,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
82844218-74b8-46cc-b997-4b15aac746ef,14dcd008-6154-4e94-8956-77485404f973,83365,TRX083366,DQ-AC01,2025-06-06,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
03a025b1-eb6e-40b7-a77a-47f9f6b2fff9,9021e872-cbce-47e2-9bac-1c1c9637a99a,51336,TRX051337,DQ-AC01,2025-06-07,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
a4d8d0f5-dc36-4d6a-829d-94bcb277a500,eeb25537-a5e6-4008-a1bf-db3f56469f89,5976,TRX005977,DQ-AC01,2025-06-11,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
208e6dec-d2eb-43e8-86e8-195ec0535aa0,cba77a3b-1752-4f89-b2d5-6b17c8e3e4d3,66162,TRX066163,DQ-AC01,2025-06-13,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
dc2fab60-9f70-4ba2-b573-b0761c6db75c,f3daba12-d503-49f5-a83a-584d5ea337f7,80840,TRX080841,DQ-AC01,2025-06-14,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
66119f31-32fa-440b-8d5f-d609c0ae6e3c,f3daba12-d503-49f5-a83a-584d5ea337f7,92624,TRX092625,DQ-AC01,2025-06-14,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
0d53cc51-6f71-4000-990f-cf6e5e87e138,29b6bd37-de64-4a81-a147-c1f38caa3bf9,95501,TRX095502,DQ-AC01,2025-06-16,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
a1145a91-971f-4498-bad7-7e6b71bcc963,29b6bd37-de64-4a81-a147-c1f38caa3bf9,98725,TRX098726,DQ-AC01,2025-06-16,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
cb3db011-c4f2-4990-ab9d-2bda4b680dd8,aa92452e-d33e-4aa9-9846-a6dfd89fa9ac,69730,TRX069731,DQ-AC01,2025-06-18,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
171edb68-9362-4fb6-8c14-46dc39962c9f,ec1345a8-31d4-4333-859a-c60fc694f3a1,61404,TRX061405,DQ-AC01,2025-06-23,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
ffaee287-5aaf-4193-96ab-3d0f250a823d,10ce20bc-56ee-48b4-a746-86a2f7ee4815,58172,TRX058173,DQ-AC01,2025-06-25,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
d6388345-2770-4eb8-b20c-db68f39e43ab,f1276236-4ce5-4493-904c-8e2eb67c2a1a,16256,TRX016257,DQ-AC01,2025-06-28,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
240b729f-a39a-446d-a708-9f8644d3dc1b,f1276236-4ce5-4493-904c-8e2eb67c2a1a,75357,TRX075358,DQ-AC01,2025-06-28,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
4470ecd0-28a4-4608-b4da-56272bab3fd8,06eb8c6f-cbbe-4766-ab0c-6c9b5456e8f2,17157,TRX017158,DQ-AC01,2025-06-30,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
064bbed7-478d-41ed-b76a-8a92d232cbe9,d6255c8c-dd6a-41bc-88cd-780732e9fce2,70238,TRX070239,DQ-AC01,2025-07-01,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
3eee6669-7f4f-46b2-bed5-b4955f77cd38,12aa9408-c83c-4519-ac7e-249e3a4ce0e8,29401,TRX029402,DQ-AC01,2025-07-02,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
8a4a82bb-a7f7-4404-820f-0d690ce631f4,63988b2d-913c-4012-acdb-9c5f347eb457,40175,TRX040176,DQ-AC01,2025-07-05,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
6527a986-935e-4d05-800b-a59b80a11ae2,e95030b4-0c5f-4db3-989c-95f46b761203,78789,TRX078790,DQ-AC01,2025-07-06,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
bffbb7d0-3f76-4fc4-9241-385d7a1268b4,6a233b5b-8acb-4a9f-85e6-bc7dd7474570,46466,TRX046467,DQ-AC01,2025-07-07,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
e89d2812-1201-46bc-91d9-a54f02b49546,41b03c9c-c2f3-44a9-a937-343ee5044513,61589,TRX061590,DQ-AC01,2025-07-08,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
ecab56a7-d933-4a57-bd0f-c1c07f6c217d,ff5bfc62-dd75-4eba-b749-239438de3768,49918,TRX049919,DQ-AC01,2025-07-09,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
662888a6-2a2b-44bd-a524-7ae15239c149,93693658-9ca5-407a-b2ba-6a00e19cd548,40567,TRX040568,DQ-AC01,2025-07-10,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
7322c0f6-3af5-40c2-bf27-a437bc1d3332,101aec63-2fd6-4f26-bc25-6bd02c808714,48388,TRX048389,DQ-AC01,2025-07-11,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
a5a7e221-7d12-4c4b-a2ce-c9ce9cdf2c88,38c078bb-ac68-4c94-9597-d6157ddd5132,68537,TRX068538,DQ-AC01,2025-07-13,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
1b4248ab-7c85-4382-ad07-6855815223aa,b3565e89-a65a-4790-b55d-10b2129a1924,22728,TRX022729,DQ-AC01,2025-07-14,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
bb58d73f-9f74-441e-a774-e878dfcb9ab0,d95df171-34f4-4fbc-81c9-9c1864b6ee58,82410,TRX082411,DQ-AC01,2025-07-18,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
9d0f4ff1-ef25-45bc-8c6d-26fa8e2ab641,4d8794b6-bace-499e-a339-4ede4326bfb4,48369,TRX048370,DQ-AC01,2025-07-19,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
a6cc4f46-2b5e-40da-b5d1-87bcc0729409,d6a7553d-e5a5-46d9-a36f-f48599a04a1b,1298,TRX001299,DQ-AC01,2025-07-22,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
687da45f-71da-47a6-bc50-7470dcb4d7d0,d6a7553d-e5a5-46d9-a36f-f48599a04a1b,36943,TRX036944,DQ-AC01,2025-07-22,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
8e2c3b85-a00b-4797-90c1-5d96ece83667,5714f94a-3ffa-4c6f-9773-a4c205bc1180,37483,TRX037484,DQ-AC01,2025-07-25,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
635fe8d0-62f7-409b-9727-ed92ba5eed54,5714f94a-3ffa-4c6f-9773-a4c205bc1180,54236,TRX054237,DQ-AC01,2025-07-25,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
9a37ced9-4ffc-4986-809b-9c5710485ddd,a22f5ded-ced5-4703-aeea-64e107d6040c,33970,TRX033971,DQ-AC01,2025-07-30,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
11bdeb7a-9818-4aba-919d-fa939a488369,729aae5c-a719-478a-a865-251e7a2a8324,93211,TRX093212,DQ-AC01,2025-07-31,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
b2f85b34-b2e5-459e-8920-6992b25ed8c3,b6204c8c-0076-4ce1-9b29-7fdd3a5b848e,7685,TRX007686,DQ-AC01,2025-08-01,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
37695867-abfb-4ed9-8eee-78c2a51563cb,356ec85c-4814-4b73-9d45-65fbdcca235d,64954,TRX064955,DQ-AC01,2025-08-02,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
64d8b57b-ccbd-41d9-97b7-a2038aeb49b7,3cab4566-071d-4a42-8b38-79f79ec9dd80,1401,TRX001402,DQ-AC01,2025-08-03,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
d846c78b-290d-44b5-bff1-f48d2de3c28e,06216d68-fcdc-4044-a986-af7da5ca65ae,27206,TRX027207,DQ-AC01,2025-08-06,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
f9f3f278-830a-4dc4-8bcf-c5cebb2d24d9,e4bb01de-a543-4de7-9ced-61470aa0871a,66168,TRX066169,DQ-AC01,2025-08-07,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
9bb2c40f-e49f-4daa-a5d3-036155a3d294,a83230e2-3611-4f86-b993-20088353aaf5,68250,TRX068251,DQ-AC01,2025-08-08,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
4bdd909e-468d-4a78-a1e2-9b53f0ee07ff,11f2893a-a22a-4e7a-b625-46b6dd6fa8d9,38955,TRX038956,DQ-AC01,2025-08-09,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
e4b4e0fc-d6d8-4f33-8e70-ac8764c3423c,68df47d0-56a2-49a8-8bda-003157859885,82741,TRX082742,DQ-AC01,2025-08-10,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
f10d0273-b37a-40b5-9098-052a7a7ecbfa,5318e016-d9cd-4ab1-84a4-6d4787126c5c,22562,TRX022563,DQ-AC01,2025-08-11,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
2cd81524-507d-48af-8cf2-7f9c2bbff278,43efa0ac-727b-43e3-80af-6eeca988f723,9114,TRX009115,DQ-AC01,2025-08-12,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
2eecee44-5efa-48c5-ab2b-a5ca4a458847,43efa0ac-727b-43e3-80af-6eeca988f723,67147,TRX067148,DQ-AC01,2025-08-12,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
9b699e42-2a30-470e-9ccb-7977fa762c05,43efa0ac-727b-43e3-80af-6eeca988f723,95397,TRX095398,DQ-AC01,2025-08-12,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
a542911d-2c71-45f8-94b7-b22085457e74,bf2fadf0-06b9-49ec-ba2b-54439cf2755f,48258,TRX048259,DQ-AC01,2025-08-17,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
26014415-56f4-463b-8e80-e50d4d0c3895,f81c616c-3121-4cc1-9eef-4a3f3c3260ac,62082,TRX062083,DQ-AC01,2025-08-20,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
197fa905-8f6f-455d-bb7c-f7cb2d0e8194,fc98d646-3fbe-4b21-8394-7885ee7b7430,67340,TRX067341,DQ-AC01,2025-08-23,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
91ecd917-cd01-457c-8892-cf13ca41c556,6b261fd6-ead9-473d-b0ae-6c9493da37c1,80619,TRX080620,DQ-AC01,2025-08-27,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
772b07de-0e6e-40a5-8664-164291035e55,cabdac42-40fe-4d1d-bef7-05ad1510f7c6,44046,TRX044047,DQ-AC01,2025-08-31,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
c27733d1-d91a-406d-9836-310cdceac41e,ac417d1d-4733-477b-8986-d3a66a870831,84771,TRX084772,DQ-AC01,2025-09-01,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
fc93369c-cf55-43a2-b8a7-6badb5bcaaa9,64c21fcf-2fbe-4701-a971-a0a91cc36014,16089,TRX016090,DQ-AC01,2025-09-03,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
2ad9b257-12be-44e3-8e84-1bef9433db12,e3444cc4-d40a-49a0-8838-8cfcdc9ee78c,72414,TRX072415,DQ-AC01,2025-09-06,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
5bcebca1-cc6c-4d20-b3e7-15a956a4c9a3,57f7605b-0a15-4807-a3ab-7ecb96588372,2244,TRX002245,DQ-AC01,2025-09-08,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
d8ccea1e-1655-4690-b9c4-8a3d8cb59b2e,cfb465b9-e58a-4cf7-afb0-11b9641b0f59,30153,TRX030154,DQ-AC01,2025-09-09,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
6d1ec51c-8213-4a3b-9ce1-4a01d292ee62,2d3f86cc-9452-4523-99c6-036fd9a563e2,49391,TRX049392,DQ-AC01,2025-09-15,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
3fe5507a-1454-46db-9ba1-85175a09d23c,2d3f86cc-9452-4523-99c6-036fd9a563e2,77192,TRX077193,DQ-AC01,2025-09-15,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
ef1e67f5-fbf8-42aa-a03f-5d97614cb1f8,36cb6002-b7ed-4c27-a053-434eb5a6228c,24383,TRX024384,DQ-AC01,2025-09-22,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
4abae149-a417-44d3-9c39-656da697f0d7,36cb6002-b7ed-4c27-a053-434eb5a6228c,42766,TRX042767,DQ-AC01,2025-09-22,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
4a7c714e-8521-4a6f-ab4d-b48a43f9f773,36cb6002-b7ed-4c27-a053-434eb5a6228c,45423,TRX045424,DQ-AC01,2025-09-22,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
6a17ca5c-d885-4dfd-ac0e-55f35f39774c,f198c554-03d3-4bd0-aa0a-00bbc4b63171,65898,TRX065899,DQ-AC01,2025-09-23,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
0d427615-8ec8-421c-b1dd-fd94d8cb3116,f198c554-03d3-4bd0-aa0a-00bbc4b63171,87329,TRX087330,DQ-AC01,2025-09-23,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
9ae1b945-a826-4961-85a1-fcc64796085b,d3e391b3-1619-4d72-bcbc-a3bcbbbfaa00,16409,TRX016410,DQ-AC01,2025-09-26,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
dc1132fe-c00b-4d71-b65e-9f734a7c388d,d3e391b3-1619-4d72-bcbc-a3bcbbbfaa00,88386,TRX088387,DQ-AC01,2025-09-26,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
a7ad6bcf-0e69-4ea8-93c1-1f66b02db48f,cf0737fb-d8f9-461d-aa85-ffc0d0753869,55586,TRX055587,DQ-AC01,2025-09-29,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
160de613-2d4d-4c85-b5a0-c57a2e92be13,cf0737fb-d8f9-461d-aa85-ffc0d0753869,60078,TRX060079,DQ-AC01,2025-09-29,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
45902778-e8cd-4658-8e05-6b28c3fefc8a,cf0737fb-d8f9-461d-aa85-ffc0d0753869,60351,TRX060352,DQ-AC01,2025-09-29,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
d5340f4a-5d03-418a-92ee-878e8fe36f80,dd6e1f8c-ba42-4bc9-a2fd-69ce4a042730,37966,TRX037967,DQ-AC01,2025-09-30,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
01f60f90-cb26-4f1e-9d05-e16327e137b5,a22773eb-90a9-4221-800d-c892a97fcdde,39435,TRX039436,DQ-AC01,2025-10-01,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
a2b5f5a4-3b83-4aac-b221-ab1c85fe44e0,8baafc85-0ae0-4098-8cb5-91d163d5d138,24732,TRX024733,DQ-AC01,2025-10-03,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
5ffd75f7-6662-443c-a205-6ae6c2fbaf83,8baafc85-0ae0-4098-8cb5-91d163d5d138,99400,TRX099401,DQ-AC01,2025-10-03,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
f2f2591a-a5a2-47de-a994-68535ff72a29,2d6660ac-3740-45d5-abc8-73692ffa15e8,527,TRX000528,DQ-AC01,2025-10-04,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
175d560b-ca56-4dbb-a1ed-2b4db0b4e024,2d6660ac-3740-45d5-abc8-73692ffa15e8,87723,TRX087724,DQ-AC01,2025-10-04,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
531242f8-0eb0-4a8e-9783-b46db90f5b2a,51448f0c-6edb-4105-80ad-07f0c9f97cb8,45196,TRX045197,DQ-AC01,2025-10-07,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
6ff95e7f-c099-4854-a1ba-20661c141940,81c39608-0ce3-4285-be4b-cc5e2f03feb8,11606,TRX011607,DQ-AC01,2025-10-08,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
27d7a9bf-218e-4e2a-aa0c-64ee2cf828dc,cd4009a1-c6c4-4319-b1a1-9769eb534b6a,36165,TRX036166,DQ-AC01,2025-10-10,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
623afe04-00f0-4d85-b11d-206248b724e7,a0e778c5-51ff-47bb-81ff-34471c4bc250,23015,TRX023016,DQ-AC01,2025-10-11,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
6bf59387-9a17-4ded-956c-6d47cded2f0b,a0e778c5-51ff-47bb-81ff-34471c4bc250,35366,TRX035367,DQ-AC01,2025-10-11,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
6555e295-8da3-492d-b924-838f85c15047,d880ba97-ae62-4059-8c73-aac42ecc4e16,670,TRX000671,DQ-AC01,2025-10-13,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
39c23d21-a0ed-44b9-a1ef-0166d548e540,cccd0f9f-74ce-4c12-b23d-3e8e6118dffd,17413,TRX017414,DQ-AC01,2025-10-16,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
2dc6c30f-6d9c-4dbd-8493-71cf362e0b90,fe5a277d-f532-48b2-a9c2-f3615632cb33,31318,TRX031319,DQ-AC01,2025-10-19,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
d5f520ca-2efb-4513-8ff9-6e7b914f4275,4d4019ff-18b6-48ca-a5e2-e9e74c58fb6c,64170,TRX064171,DQ-AC01,2025-10-28,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
f5f33f20-ed15-4004-adf4-17b86a94a2b2,836403b9-dd2a-46ec-b298-67fa34f7df74,29322,TRX029323,DQ-AC01,2025-10-29,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
254347a3-d192-49de-b758-c97c886bcfb5,57a06632-13a7-41a2-bd1a-bec5969e1762,23315,TRX023316,DQ-AC01,2025-10-31,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
945dc75e-f8e2-453d-a88f-769423d262e8,57a06632-13a7-41a2-bd1a-bec5969e1762,80643,TRX080644,DQ-AC01,2025-10-31,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
f7829464-4d4d-4fd3-98e1-1ddbf0fe17a3,e56adfdd-4735-494d-9dc2-94de97c4b136,56911,TRX056912,DQ-AC01,2025-11-02,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
8d37128f-1370-4f8f-815a-b20afef98ff5,3e617588-ba4d-4a7c-ab28-f62634d58989,32427,TRX032428,DQ-AC01,2025-11-03,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
ebf42b71-8889-44af-a488-8c2db5ddcd67,4c4ecaa6-ec25-4a2b-adac-97ab19bc7485,31941,TRX031942,DQ-AC01,2025-11-04,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
d637bffe-a81f-4351-a4a4-d98865231cdd,8a961ce4-5722-441f-a343-936344d735d8,85467,TRX085468,DQ-AC01,2025-11-07,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
6c011110-6eab-41a2-ac78-0398eb18677c,4b73a8a4-18d1-49c5-9985-1e200e4058a8,9967,TRX009968,DQ-AC01,2025-11-08,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
136fef6b-dfcc-481e-9520-3364c75ee9ca,4b73a8a4-18d1-49c5-9985-1e200e4058a8,93003,TRX093004,DQ-AC01,2025-11-08,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
1f2fc738-97e9-4b33-8674-2e6f056b5cf4,de92cb86-59c6-490e-ac19-366b54173aa1,91044,TRX091045,DQ-AC01,2025-11-16,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
0c436c4a-7d07-4cf7-8287-fdcc13baafa5,48732010-0a20-41b2-9395-b94d348daea4,20065,TRX020066,DQ-AC01,2025-11-17,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
c678f26f-6671-4f25-9a3c-c2c1ba44a71e,48732010-0a20-41b2-9395-b94d348daea4,32543,TRX032544,DQ-AC01,2025-11-17,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
da63140c-8945-4139-bdf7-e0355e9bdf87,48732010-0a20-41b2-9395-b94d348daea4,63472,TRX063473,DQ-AC01,2025-11-17,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
522d59cc-623f-4787-a557-ac15e285cacd,2652d07e-6d1a-4984-976d-d36bbe5a0802,428,TRX000429,DQ-AC01,2025-11-21,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
595b3752-edf7-45d1-b1c7-a20b3673d51d,33df0ad8-7410-417e-a3f9-624d286bdf26,26354,TRX026355,DQ-AC01,2025-11-23,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
85f4a866-29e3-4877-9ccc-49c18ed5bcd3,33df0ad8-7410-417e-a3f9-624d286bdf26,65712,TRX065713,DQ-AC01,2025-11-23,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
fbfafff8-7337-4639-9fda-e4c8b8e147fb,33df0ad8-7410-417e-a3f9-624d286bdf26,73682,TRX073683,DQ-AC01,2025-11-23,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
503abb26-c1f4-4261-bae9-b3afd23ec98e,64708dc4-d47f-4a84-abc5-dc2c39c9fa96,80557,TRX080558,DQ-AC01,2025-11-24,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
24270d12-b5cb-4964-b929-c0a39cba4ccc,b5ab1635-27f6-4ebf-aa79-da3dc36cdfaa,75180,TRX075181,DQ-AC01,2025-11-27,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
4ed05cb7-cc60-4631-82ac-cbbabf426872,3bfe55e6-9887-4988-9d17-7a3bd64497e5,89166,TRX089167,DQ-AC01,2025-11-28,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
50382f52-dba2-4006-bf98-9cf263a14fb4,3bfe55e6-9887-4988-9d17-7a3bd64497e5,99240,TRX099241,DQ-AC01,2025-11-28,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
6df17c9d-5152-42c9-b587-30b03afbdca3,e10db3f1-7c4e-4a8e-a6e5-d8235760e3f2,13309,TRX013310,DQ-AC01,2025-12-01,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
5200830d-8ac3-44c9-a13c-c462685ac0df,5b72cd70-05e4-45d1-aefe-32f654ee7b1e,34632,TRX034633,DQ-AC01,2025-12-03,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
3828293a-a73e-450c-adc4-67a36dc3ed6d,63af85a3-9937-48a8-8eef-eeb0861dfc0a,78904,TRX078905,DQ-AC01,2025-12-05,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
31171500-5112-40e1-906f-feb893f8535f,63af85a3-9937-48a8-8eef-eeb0861dfc0a,94399,TRX094400,DQ-AC01,2025-12-05,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
4caeb542-c514-4fd5-b089-56fb10dd1c2b,1b7b1d49-23c7-405c-9f2a-b479831f0202,59529,TRX059530,DQ-AC01,2025-12-06,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
af017b7b-bb09-45ba-8342-737c3b285172,b8c3b47a-4d72-4d04-900f-8d8a5ec3515f,75849,TRX075850,DQ-AC01,2025-12-08,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
00f02b96-526c-4d0c-a9e2-4167cfd81f24,58514df4-63db-48ba-8268-379bac1064ee,14697,TRX014698,DQ-AC01,2025-12-09,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
8565e5ac-3c74-49d8-a20f-57342e685d11,58514df4-63db-48ba-8268-379bac1064ee,86143,TRX086144,DQ-AC01,2025-12-09,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
d0be8913-d45e-49ea-b9ce-fc4de819a0bd,ab29ec7c-0e5d-418d-a057-da9aa431c505,39913,TRX039914,DQ-AC01,2025-12-12,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
8fe51cae-b06d-4181-9bce-86231f87a782,f2e01eea-9628-4ffa-be9c-9b239e2db637,73872,TRX073873,DQ-AC01,2025-12-17,FAIL,High,0.0,> 0 for Completed order,Completed orders must have sales amount > 0.
