transaction_id,transaction_date,customer_id,product_id,store_id,region_id,quantity,unit_price,discount_pct,sales_amount,payment_method,order_status
TRX086727,2025-04-28,CUS14373,PRD00402,STR022,REG006,7,1294989.55,12.77,7907335.69,Debit Card,Completed
TRX086728,2025-11-18,CUS14200,PRD00290,STR002,REG002,9,2821040.56,14.24,21773919.46,Cash,Pending
TRX086729,2025-12-10,CUS03163,PRD00309,STR019,REG003,14,1882459.73,9.78,23776972.36,Debit Card,Cancelled
TRX086730,2025-11-04,CUS09683,PRD00065,STR023,REG007,5,5610074.38,1.52,27624006.25,E-Wallet,Completed
TRX086731,2025-07-15,CUS14453,PRD00192,STR008,REG008,13,229130.95,150.0,2319515.52,Credit Card,Processing
TRX086732,2025-06-11,CUS09180,PRD00362,STR026,REG002,14,1958777.06,9.81,24732694.43,Bank Transfer,Processing
TRX086733,2025-04-05,CUS12358,PRD00402,STR021,REG005,9,1294989.55,7.14,10822745.67,Credit Card,Processing
TRX086734,2025-01-18,CUS13060,PRD00232,STR030,REG006,8,141195.65,6.14,1060209.9,Debit Card,Completed
TRX086735,2025-10-09,CUS12613,PRD00197,STR027,REG003,16,183806.14,5.69,2773561.13,Bank Transfer,Pending
TRX086736,2025-04-12,CUS09396,PRD00292,STR013,REG005,9,2710280.61,12.22,21411758.88,Credit Card,Pending
TRX086737,2025-04-14,CUS04864,PRD00497,STR018,REG002,20,584012.59,10.94,10402432.25,E-Wallet,Completed
TRX086738,2025-10-22,CUS10341,PRD00089,STR021,REG005,5,2039450.42,28.72,7268601.3,E-Wallet,Pending
TRX086739,2025-02-24,CUS06754,PRD00057,STR002,REG002,6,7228865.46,25.13,32473509.42,Debit Card,Cancelled
TRX086740,2025-07-07,,PRD00056,STR014,REG006,16,9471078.29,27.69,109576587.38,Cash,Pending
TRX086741,2025-10-08,CUS04556,PRD00177,STR022,REG006,5,65832.14,10.84,293479.68,E-Wallet,Cancelled
TRX086742,2025-09-06,CUS02645,PRD00469,STR009,REG001,16,310968.58,24.19,3771924.49,Credit Card,Cancelled
TRX086743,2025-12-14,CUS01061,PRD00387,STR013,REG005,20,1511136.15,14.1,25961319.06,E-Wallet,Pending
TRX086744,2025-03-23,CUS02855,PRD00328,STR014,REG006,1,417895.64,24.34,316179.84,Debit Card,Cancelled
TRX086745,2025-08-28,CUS04087,PRD00227,STR015,REG007,20,68744.41,25.4,1025666.6,E-Wallet,Completed
TRX086746,2025-11-25,CUS09156,PRD00170,STR019,REG003,8,222051.85,20.35,1414914.39,Bank Transfer,Processing
TRX086747,2025-05-27,CUS02968,PRD00331,STR020,REG004,1,3036489.94,29.96,2126757.55,Debit Card,Completed
TRX086748,2025-06-04,CUS01518,PRD00023,STR014,REG006,18,3011165.1,7.84,49951615.61,Cash,Cancelled
TRX086749,2025-03-07,CUS10773,PRD00112,STR020,REG004,9,331905.63,9.62,2699786.78,Bank Transfer,Processing
TRX086750,2025-09-06,CUS11802,PRD00127,STR027,REG003,18,2037204.78,9.27,33270406.14,Debit Card,Cancelled
TRX086751,2025-08-29,CUS12896,PRD00330,STR011,REG003,6,1342616.49,2.8,7830139.37,Cash,Processing
TRX086752,2025-09-01,CUS12702,PRD00467,STR027,REG003,15,258477.26,150.0,3485953.57,Cash,Cancelled
TRX086753,2025-02-27,CUS09795,PRD00432,STR020,REG004,16,657617.56,21.4,8270198.43,Credit Card,Cancelled
TRX086754,2025-07-28,CUS14944,PRD00297,STR004,REG004,17,2370047.32,2.01,39480959.27,Cash,Pending
TRX086755,2025-05-01,CUS03334,PRD00072,STR011,REG003,1,6474670.02,23.17,4974488.98,Credit Card,Processing
TRX086756,2025-02-04,CUS11467,PRD00125,STR011,REG003,13,1276943.26,16.35,13886119.48,Credit Card,Completed
TRX086757,2025-01-13,CUS09054,PRD00410,STR001,REG001,12,874474.38,0.57,10433878.51,Bank Transfer,Pending
TRX086758,2025-12-28,CUS10170,PRD00257,STR027,REG003,8,-392416.57,10.08,27834225.18,E-Wallet,Completed
TRX086759,2025-09-17,CUS90008XXX,PRD00149,STR022,REG006,12,483730.61,4.74,5529621.35,Credit Card,Processing
TRX086760,2025-03-16,CUS90038XXX,PRD00141,STR006,REG006,3,667761.38,26.82,1466003.33,Cash,Cancelled
TRX086761,2025-02-26,CUS03271,PRD00109,STR003,REG003,16,1131390.99,27.18,13182062.7,Bank Transfer,Pending
TRX086762,2025-10-27,CUS13612,PRD00223,STR030,REG006,20,183638.32,5.64,3465622.38,Cash,Processing
TRX086763,2025-09-26,CUS03861,PRD00253,STR022,REG005,2,3820129.33,16.25,6398716.63,Cash,Pending
TRX086764,2025-07-19,CUS11029,PRD00238,STR002,REG002,14,67315.61,20.61,748186.08,Cash,Cancelled
TRX086765,2025-09-14,CUS03558,PRD00395,STR008,REG008,14,1465383.2,8.89,18691548.87,Cash,Cancelled
TRX086766,2025-01-28,CUS14396,PRD00270,STR003,REG003,2,301993.62,27.03,440729.49,Cash,Processing
TRX086767,2025-01-17,CUS00300,PRD00398,STR026,REG002,11,1011776.55,15.13,9445642.34,Cash,Processing
TRX086768,2025-09-11,CUS07493,PRD00479,STR003,REG003,2,501142.12,2.96,972616.63,Credit Card,Processing
TRX086769,2025-08-24,CUS09819,PRD00275,STR016,REG008,5,1982426.49,17.81,8146781.66,E-Wallet,Completed
TRX086770,2025-05-10,CUS08053,PRD00256,STR010,REG002,6,3997076.46,24.57,18089968.64,Credit Card,Pending
TRX086771,2025-06-30,CUS03223,PRD00132,STR028,REG004,18,1026540.2,11.14,16419305.19,E-Wallet,Cancelled
TRX086772,2025-09-25,CUS02298,PRD00438,STR029,REG005,11,545154.12,21.68,4696611.77,Debit Card,Pending
TRX086773,2025-08-18,CUS12111,PRD00288,STR016,REG008,5,4144393.13,28.82,14749895.15,E-Wallet,Completed
TRX086774,2025-07-21,CUS04778,PRD00225,STR024,REG008,9,68450.78,24.15,467279.25,Cash,Processing
TRX086775,2025-06-12,CUS06588,PRD00148,STR027,REG003,20,1575872.61,17.15,26112209.15,Bank Transfer,Completed
TRX086776,2025-06-10,CUS02481,PRD00315,STR007,REG007,14,2743224.84,22.7,29687179.22,Cash,Pending
TRX086777,2025-10-01,CUS05572,PRD00185,STR002,REG002,10,119360.18,1.3,1178084.98,Bank Transfer,Completed
TRX086778,2025-08-30,CUS02601,PRD00424,STR007,REG007,20,370112.16,16.13,6208261.37,Cash,Processing
TRX086779,2025-12-26,CUS00875,PRD00379,STR008,REG008,4,1722691.78,0.82,6834262.83,Credit Card,Cancelled
TRX086780,2025-02-15,CUS01855,PRD00491,STR030,REG006,6,301883.4,19.75,1453568.57,Cash,Pending
TRX086781,2025-01-11,CUS13635,PRD00123,STR020,REG004,7,1433654.42,19.02,8126813.45,Bank Transfer,Processing
TRX086782,2025-01-14,CUS07685,PRD00120,STR009,REG001,20,2065680.73,2.03,40474948.22,Bank Transfer,Processing
TRX086783,2025-08-25,CUS03228,PRD00187,STR006,REG006,9,277666.61,19.34,2015692.99,Bank Transfer,Pending
TRX086784,2025-12-05,CUS09627,PRD00070,STR003,REG003,5,5507436.59,11.18,24458525.9,Debit Card,Cancelled
TRX086785,2025-07-16,CUS06851,PRD00056,STR014,REG006,19,9471078.29,7.72,166058309.87,Debit Card,Cancelled
TRX086786,2025-10-02,CUS02881,PRD00178,STR002,REG002,13,204807.47,23.64,2033082.79,Bank Transfer,Processing
TRX086787,2025-03-04,CUS01069,PRD00390,STR026,REG002,6,140196.98,20.44,669244.3,Bank Transfer,Processing
TRX086788,2025-12-06,CUS13496,PRD00179,STR012,REG004,13,125240.12,21.3,1281331.67,E-Wallet,Pending
TRX086789,2025-09-18,CUS00032,PRD00469,STR014,REG006,20,310968.58,26.61,6846595.23,Credit Card,Pending
TRX086790,2025-10-19,CUS13739,PRD00136,STR024,REG008,8,1700891.11,5.73,12827440.4,Bank Transfer,Completed
TRX086791,2025-05-04,CUS12437,PRD00414,STR015,REG007,4,659281.31,28.14,1895038.2,Bank Transfer,Processing
TRX086792,2025-02-21,CUS00653,PRD00223,STR005,REG005,17,183638.32,19.56,2511217.3,Bank Transfer,Cancelled
TRX086793,2025-03-17,CUS03265,PRD00237,STR024,REG008,10,133575.8,0.47,1329479.94,Bank Transfer,Cancelled
TRX074004,2025-08-18,CUS12543,PRD00146,STR014,REG006,15,325826.11,14.57,4175298.69,Credit Card,Completed
TRX086795,2025-10-01,CUS04453,PRD00392,STR003,REG003,4,2374963.69,5.3,8996362.46,Credit Card,Processing
TRX086796,2025-02-05,CUS14976,PRD00141,STR014,REG006,7,667761.38,18.17,4781254.95,Bank Transfer,Cancelled
TRX086797,2025-02-18,CUS10852,PRD00394,STR030,REG006,18,1341986.36,3.15,23394848.21,E-Wallet,Cancelled
TRX086798,2025-09-10,CUS07492,PRD00159,STR001,REG001,14,167741.94,9.63,2122237.48,Bank Transfer,Pending
TRX086799,2025-05-28,CUS07392,PRD00476,STR028,REG004,13,121756.51,7.98,1456524.43,Credit Card,Completed
TRX086800,2025-10-02,CUS13813,PRD00245,STR011,REG003,12,72012.01,9.43,782655.33,Credit Card,Cancelled
TRX086801,2025-06-02,CUS05866,PRD00174,STR022,REG006,18,219739.48,19.68,3176905.51,Cash,Cancelled
TRX086802,2025-03-07,CUS09118,PRD00365,STR030,REG006,11,2841737.54,0.56,31084061.91,Bank Transfer,Cancelled
TRX086803,2025-02-24,CUS05557,PRD00079,STR014,REG006,9,2266120.68,16.86,16956474.6,Credit Card,Processing
TRX086804,2025-03-27,CUS11697,PRD00208,STR007,REG007,2,271962.37,12.51,475879.76,E-Wallet,Pending
TRX086805,2025-02-26,CUS01082,PRD00470,STR025,REG001,20,338569.87,4.77,6448401.74,E-Wallet,Cancelled
TRX086806,2025-03-06,CUS08069,PRD00060,STR011,REG002,18,10562794.72,3.15,184141200.35,E-Wallet,Processing
TRX086807,2025-05-06,CUS10773,PRD00289,STR014,REG006,6,1570320.87,14.45,8060457.03,Credit Card,Processing
TRX086808,2025-01-08,CUS12760,PRD00269,STR004,REG004,20,4322696.89,19.26,69802909.38,E-Wallet,Cancelled
TRX086809,2025-09-22,CUS11361,PRD00048,STR027,REG003,7,9113176.93,18.36,52079983.52,Credit Card,Cancelled
TRX086810,2025-06-28,CUS13188,PRD00327,STR008,REG008,15,1871484.66,14.32,24052320.85,E-Wallet,Cancelled
TRX086811,2025-09-13,CUS06534,PRD00297,STR022,REG006,11,2370047.32,11.95,22955093.32,Crypto,Pending
TRX086812,2025-01-28,CUS03801,PRD00283,STR021,REG005,7,2982522.47,10.33,18720995.29,Credit Card,Processing
TRX086813,2025-02-24,CUS05397,PRD00418,STR002,REG002,4,472576.57,29.06,1340983.28,Credit Card,Completed
TRX086814,2025-12-20,CUS09847,PRD00134,STR013,REG005,10,719646.84,27.67,5205205.59,Cash,Completed
TRX086815,2025-11-20,CUS01337,PRD00423,STR016,REG008,17,204485.84,8.89,3167219.83,Credit Card,Completed
TRX086816,2025-10-04,CUS03228,PRD00217,STR008,REG008,13,58478.48,21.61,595936.65,Bank Transfer,Pending
TRX086817,2025-05-29,CUS05341,PRD00264,STR024,REG008,15,3933477.75,26.46,43390193.06,Credit Card,Cancelled
TRX086818,2025-11-12,CUS06330,PRD00105,STR024,REG008,4,1917453.7,18.28,6267772.65,Bank Transfer,Processing
TRX086819,2025-10-08,CUS02554,PRD00012,STR020,REG004,9,7287859.49,2.49,63957526.1,E-Wallet,Completed
TRX086820,2025-03-05,CUS03439,PRD00270,STR002,REG002,2,301993.62,28.89,429495.33,Bank Transfer,Cancelled
TRX086821,2025-04-08,,PRD00079,STR017,REG001,5,2266120.68,26.73,8301933.11,Credit Card,Cancelled
TRX086822,2025-02-26,CUS00446,PRD00114,STR017,REG001,12,1121250.5,17.78,11062705.93,Debit Card,Pending
TRX086823,2025-05-21,CUS10288,PRD00315,STR016,REG008,4,2743224.84,24.03,8336111.64,Cash,Processing
TRX086824,2025-04-12,CUS02942,PRD00440,STR026,REG002,18,421888.15,21.52,5959760.76,Bank Transfer,Cancelled
TRX086825,2025-09-16,CUS13873,PRD00145,STR007,REG007,5,410240.56,3.48,1979820.94,Cash,Processing
TRX086826,2025-12-16,CUS10895,PRD00168,STR016,REG008,7,140222.14,0.97,972033.9,Cash,Cancelled
TRX086827,2025-06-15,CUS03229,PRD00125,STR017,REG001,12,1276943.26,17.12,12699966.89,Debit Card,Processing
TRX086828,2025-07-13,CUS13061,PRD00432,STR021,REG005,13,657617.56,14.42,7316258.4,Bank Transfer,Cancelled
TRX086829,2025-05-02,CUS13619,PRD00387,STR015,REG007,7,1511136.15,5.71,9973951.93,Bank Transfer,Cancelled
TRX086830,2025-08-11,CUS08640,PRD00348,STR009,REG001,12,2102571.19,2.21,24673252.4,E-Wallet,Pending
TRX086831,2025-01-06,CUS10237,PRD00412,STR022,REG006,7,489169.21,9.5,3098886.95,Cash,Processing
TRX086832,2025-04-03,CUS02778,PRD00454,STR016,REG008,15,277437.51,2.88,4041709.65,Cash,Pending
TRX086833,2025-08-15,CUS03693,PRD00195,STR006,REG006,18,16582.27,14.38,255559.31,Debit Card,Pending
TRX086834,2025-04-28,CUS07430,PRD00048,STR005,REG005,6,9113176.93,14.61,46690450.68,E-Wallet,Processing
TRX086835,2025-12-01,CUS02446,PRD00002,STR030,REG006,5,9004297.06,0.15,44953953.07,E-Wallet,Completed
TRX086836,2025-10-07,CUS11407,PRD00169,STR009,REG001,4,53871.72,7.57,199174.52,Credit Card,Processing
TRX086837,2025-10-12,CUS03625,PRD00221,STR016,REG008,17,11293.01,1.02,190022.96,Credit Card,Processing
TRX086838,2025-08-21,CUS08244,PRD00270,STR011,REG003,6,301993.62,4.62,1728249.09,E-Wallet,Pending
TRX086839,2025-07-31,CUS12882,PRD00207,STR014,REG006,8,177296.52,6.4,1327596.34,Debit Card,Pending
TRX086840,2025-01-29,CUS02612,PRD00285,STR008,REG008,17,1693932.37,9.73,25994916.76,E-Wallet,Cancelled
TRX086841,2025-03-16,CUS09452,PRD00214,STR009,REG001,1,174288.27,13.44,150863.93,Debit Card,Processing
TRX086842,2025-06-07,CUS08120,PRD00154,STR022,REG006,19,536064.84,18.92,8258186.07,Debit Card,Processing
TRX086843,2025-01-04,CUS09991,PRD00215,STR014,REG006,17,96589.05,6.79,1530521.11,Debit Card,Processing
TRX086844,2025-03-21,CUS09752,PRD00147,STR011,REG003,7,396176.63,10.9,2470953.64,Credit Card,Processing
TRX086845,2025-05-03,CUS08353,PRD00265,STR026,REG002,1,958743.9,0.85,950594.58,Debit Card,Pending
TRX086846,2025-12-21,CUS05343,PRD00452,STR014,REG006,15,209045.96,23.93,2385318.93,Bank Transfer,Cancelled
TRX086847,2025-05-26,CUS08867,PRD00189,STR027,REG003,17,255294.16,7.84,3999744.66,Cash,Processing
TRX086848,2025-11-07,CUS04302,PRD00296,STR009,REG001,11,3223561.0,6.66,33097590.21,Cash,Cancelled
TRX086849,2025-12-10,CUS10287,PRD00036,STR025,REG001,10,5416440.46,25.18,40525807.52,Bank Transfer,Completed
TRX086850,2025-06-21,CUS12194,PRD00458,STR010,REG002,6,740759.43,10.42,3981433.78,Bank Transfer,Pending
TRX086851,2025-03-11,CUS13660,PRD00453,STR020,REG004,10,483659.21,9.11,4395978.56,Credit Card,Processing
TRX086852,2025-11-01,CUS08406,PRD00013,STR007,REG007,12,5615652.21,21.44,52939876.51,Cash,Pending
TRX086853,2025-03-27,CUS02161,PRD00465,STR008,REG008,3,310786.67,17.68,767518.76,Debit Card,Cancelled
TRX086854,2025-11-29,,PRD00282,STR021,REG005,10,2148909.75,17.7,17685527.24,Debit Card,Completed
TRX086855,2025-03-15,CUS05944,,STR023,REG007,13,217431.06,3.6,2724846.04,E-Wallet,Completed
TRX086856,2025-10-24,CUS09951,PRD00223,STR002,REG002,14,183638.32,23.8,1959053.6,Debit Card,Completed
TRX086857,2025-08-15,CUS03706,PRD00293,STR021,REG005,1,2697110.06,17.85,2215675.91,Cash,Pending
TRX086858,2025-10-15,CUS09521,PRD00134,STR002,REG002,7,719646.84,5.29,4771042.66,Debit Card,Completed
TRX086859,2025-04-01,CUS08528,PRD00442,STR013,REG005,9,697119.99,0.19,6262159.16,Credit Card,Pending
TRX086860,2025-06-26,CUS00923,PRD00212,STR027,REG003,20,91695.49,11.37,1625394.26,E-Wallet,Pending
TRX086861,2025-01-29,CUS06183,PRD00444,STR027,REG005,2,383591.63,12.41,671975.82,Credit Card,Cancelled
TRX086862,2025-03-10,CUS12147,PRD00457,STR022,REG006,12,111118.3,7.76,1229946.24,Cash,Cancelled
TRX086863,2025-03-28,CUS08681,PRD00489,STR019,REG003,7,187840.78,29.49,927125.74,Bank Transfer,Processing
TRX086864,2025-07-04,CUS01968,PRD00249,STR013,REG005,10,104301.37,3.06,1011097.48,Cash,Processing
TRX086865,2025-12-16,CUS14787,PRD00365,STR023,REG007,4,2841737.54,23.66,8677529.75,Credit Card,Cancelled
TRX086866,2025-07-27,CUS00945,PRD00162,STR021,REG005,17,1055428.42,14.42,15355005.91,Cash,Processing
TRX086867,2025-12-25,CUS14299,PRD00365,STR019,REG003,13,2841737.54,19.37,29786808.72,E-Wallet,Completed
TRX086868,2025-03-01,CUS04864,PRD00185,STR012,REG004,7,119360.18,6.58,780543.96,Cash,Processing
TRX086869,2025-12-13,CUS07671,PRD00382,STR001,REG001,7,704591.05,17.06,4090714.72,E-Wallet,Processing
TRX086870,2025-08-31,CUS07904,PRD00084,STR024,REG008,5,6400502.27,28.43,22904197.37,Debit Card,Completed
TRX086871,2025-03-06,CUS10041,PRD00480,STR029,REG005,15,76169.15,3.09,1107232.85,Credit Card,Cancelled
TRX086872,2025-11-19,CUS03438,PRD00457,STR020,REG004,20,111118.3,29.92,1557434.09,Cash,Processing
TRX086873,2025-10-22,CUS14491,PRD00264,STR021,REG005,16,3933477.75,7.15,58435745.45,Credit Card,Cancelled
TRX086874,2025-10-22,CUS12471,PRD00359,STR027,REG003,9,126775.8,7.64,1053811.16,E-Wallet,Completed
TRX086875,2025-07-28,CUS04461,PRD00292,STR027,REG003,16,2710280.61,22.23,33724563.69,Cash,Completed
TRX086876,2025-02-21,CUS00783,PRD00416,STR013,REG005,1,1421923.65,10.96,1266080.82,Bank Transfer,Completed
TRX086877,2025-03-10,CUS06003,PRD00310,STR028,REG004,13,2916463.19,10.5,33933049.22,Cash,Pending
TRX086878,2025-05-24,CUS14568,PRD00260,STR023,REG007,7,2564569.59,7.83,16546346.54,Cash,Processing
TRX086879,2025-03-15,CUS05236,PRD00416,STR012,REG004,8,1421923.65,26.76,8331335.05,E-Wallet,Processing
TRX086880,2025-03-22,CUS00976,PRD00008,STR003,REG003,13,7528714.4,4.11,93850695.1,E-Wallet,Pending
TRX086881,2025-01-01,CUS90010XXX,PRD00294,STR001,REG001,3,1015954.21,14.1,2618114.0,Debit Card,Cancelled
TRX086882,2025-08-31,CUS02100,PRD00115,STR016,REG008,5,479756.97,19.21,1937978.28,Cash,Processing
TRX086883,2025-06-01,CUS08007,PRD00255,STR018,REG002,6,982592.32,2.31,5759366.62,Cash,Pending
TRX086884,2025-10-14,CUS13191,PRD00175,STR027,REG003,8,43100.24,11.35,305666.9,E-Wallet,Pending
TRX086885,2025-04-02,CUS08841,PRD00372,STR005,REG005,9,1097438.71,28.56,7056091.93,E-Wallet,Completed
TRX086886,2025-09-30,CUS01437,PRD00454,STR015,REG007,10,277437.51,18.71,2255289.52,Bank Transfer,Processing
TRX086887,2025-03-01,CUS04568,PRD00255,STR013,REG005,1,982592.32,25.51,731933.02,E-Wallet,Processing
TRX086888,2025-10-15,CUS08957,PRD00212,STR006,REG006,15,91695.49,18.64,1119051.76,Cash,Cancelled
TRX086889,2025-10-28,CUS01815,PRD00098,STR018,REG002,11,1928781.56,9.34,19234966.99,Debit Card,Cancelled
TRX041984,2025-12-19,CUS02640,PRD00258,STR012,REG004,13,2262622.66,7.55,27193330.44,Debit Card,Processing
TRX086891,2025-10-31,CUS08320,PRD00465,STR005,REG005,6,310786.67,18.2,4576022.93,Debit Card,Pending
TRX086892,2025-05-29,CUS03074,PRD00169,STR022,REG006,15,53871.72,3.25,781813.34,E-Wallet,Cancelled
TRX086893,2025-08-17,CUS13034,PRD00202,STR013,REG005,8,39488.59,23.16,242744.26,Credit Card,Cancelled
TRX086894,2025-11-01,CUS07872,PRD00172,STR001,REG001,7,12599.64,24.31,66756.67,Debit Card,Processing
TRX086895,2025-02-09,CUS01055,PRD00353,STR020,REG005,12,180406.99,4.44,2068763.04,Bank Transfer,Processing
TRX086896,2025-09-24,CUS12502,PRD00283,STR016,REG008,16,2982522.47,10.92,42509296.26,Debit Card,Cancelled
TRX086897,2025-05-28,CUS11067,PRD00185,STR005,REG005,1,119360.18,2.89,115910.67,Credit Card,Processing
TRX086898,2025-01-29,CUS01239,PRD00113,STR016,REG008,16,683668.83,15.76,9214761.96,Cash,Processing
TRX086899,2025-02-21,CUS00134,PRD00028,STR022,REG006,11,8809253.99,8.04,89110889.66,Debit Card,Pending
TRX086900,2025-03-16,CUS04515,PRD00449,STR024,REG008,13,-376908.11,29.08,3879214.1,Debit Card,Cancelled
TRX086901,2025-02-23,CUS11069,PRD00396,STR027,REG003,6,1846838.31,15.72,4669545.98,Credit Card,Pending
TRX086902,2025-04-04,CUS01675,PRD00336,STR030,REG006,16,2961176.37,29.58,33364166.4,Bank Transfer,Completed
TRX086903,2025-04-05,CUS03871,PRD00420,STR009,REG001,18,319069.62,20.21,4582541.7,Cash,Pending
TRX086904,2025-07-27,CUS02978,PRD00170,STR029,REG005,6,222051.85,4.62,1270758.33,E-Wallet,Completed
TRX086905,2025-11-23,CUS14629,PRD00017,STR023,REG003,2,2568377.93,25.43,3830478.84,Cash,Cancelled
TRX086906,2025-01-02,CUS00976,PRD00245,STR009,REG001,16,72012.01,26.24,849856.94,Bank Transfer,Cancelled
TRX086907,2025-08-04,CUS07018,PRD00300,STR016,REG008,2,3531042.93,26.64,5180746.19,Cash,Processing
TRX086908,2025-07-14,CUS01005,,STR020,REG004,16,133575.8,4.14,2048732.19,Debit Card,Processing
TRX086909,2025-04-01,CUS08523,PRD00285,STR007,REG007,10,1693932.37,12.12,14886277.67,Bank Transfer,Cancelled
TRX086910,2025-04-16,CUS07989,PRD00314,STR027,REG003,20,1906610.32,14.95,32431441.54,Credit Card,Pending
TRX086911,2025-12-01,CUS09987,PRD00287,STR014,REG006,11,3312120.4,1.54,35872251.2,Credit Card,Processing
TRX086912,2025-05-29,CUS11832,PRD00245,STR007,REG007,7,72012.01,20.55,400494.79,Cash,Processing
TRX086913,2025-07-31,CUS12982,PRD00477,STR017,REG001,9,58072.64,6.82,487008.77,Bank Transfer,Processing
TRX086914,2025-07-09,CUS13716,PRD00444,STR019,REG003,9,383591.63,16.61,2878893.54,Cash,Cancelled
TRX086915,2025-08-30,CUS08569,PRD00365,STR015,REG007,5,2841737.54,10.36,12736667.65,E-Wallet,Processing
TRX086916,2025-01-11,CUS01861,PRD00139,STR019,REG003,7,1525390.5,3.68,10284792.91,E-Wallet,Pending
TRX086917,2025-05-22,CUS13095,PRD00142,STR025,REG001,14,1145800.49,28.34,11495128.84,Cash,Processing
TRX086918,2025-10-18,CUS12484,PRD00130,STR016,REG008,19,1187075.72,25.04,16906807.23,Credit Card,Completed
TRX086919,2025-03-05,CUS11945,PRD00074,STR026,REG002,4,4482042.46,11.71,15828781.15,Bank Transfer,Cancelled
TRX086920,2025-10-10,CUS03328,PRD00125,STR025,REG001,6,1276943.26,2.94,7436406.77,Debit Card,Pending
TRX086921,2025-11-28,CUS06183,PRD00220,STR022,REG006,6,115463.87,12.58,605631.09,Credit Card,Processing
TRX086922,2025-03-14,CUS01108,PRD00148,STR021,REG005,6,1575872.61,28.0,6807769.68,Debit Card,Pending
TRX086923,2025-08-03,CUS12133,PRD00112,STR017,REG001,11,331905.63,13.91,3143113.13,Bank Transfer,Pending
TRX086924,2025-11-09,CUS14288,,STR023,REG007,10,1401643.95,21.18,11047757.61,Debit Card,Cancelled
TRX086925,2025-04-25,CUS01925,PRD00265,STR017,REG001,10,958743.9,21.1,7564489.37,Bank Transfer,Pending
TRX086926,2025-05-29,CUS13251,PRD00068,STR018,REG002,13,9283432.76,10.35,108193767.1,Bank Transfer,Cancelled
TRX086927,2025-01-30,CUS08266,PRD00256,STR005,REG005,5,3997076.46,28.96,14197615.59,Debit Card,Processing
TRX086928,2025-02-21,CUS10092,PRD00478,STR024,REG008,1,584276.47,26.31,430553.33,Bank Transfer,Processing
TRX086929,2025-02-03,CUS14464,PRD00338,STR013,REG005,17,1293561.13,2.84,21366007.9,Cash,Completed
TRX086930,2025-09-19,CUS06569,PRD00350,STR026,REG002,10,1936379.08,25.94,14340823.47,Bank Transfer,Processing
TRX086931,2025-05-22,CUS01643,PRD00307,STR006,REG006,14,3698052.36,17.73,42593427.47,Cash,Cancelled
TRX086932,2025-06-10,CUS07182,PRD00404,STR008,REG008,7,2252054.38,17.04,13078130.2,Cash,Completed
TRX086933,2025-11-22,CUS11451,PRD00008,STR007,REG007,3,7528714.4,8.28,20716010.54,Bank Transfer,Completed
TRX086934,2025-09-29,CUS01993,PRD00166,STR026,REG002,5,253369.89,7.75,1168668.62,E-Wallet,Pending
TRX086935,2025-01-20,CUS14934,PRD00463,STR026,REG002,16,320825.72,19.99,4107082.54,Debit Card,Cancelled
TRX086936,2025-06-18,CUS06698,PRD00124,STR016,REG008,18,762266.61,17.53,11315542.92,Credit Card,Completed
TRX086937,2025-06-08,CUS14443,PRD00011,STR008,REG008,20,2289262.49,6.55,42786315.94,E-Wallet,Processing
TRX086938,2025-06-08,CUS12682,PRD00097,STR015,REG007,9,1288296.68,0.58,11527421.03,Cash,Processing
TRX086939,2025-02-27,CUS08578,PRD00396,STR003,REG003,9,1846838.31,20.03,13292249.37,Cash,Cancelled
TRX086940,2025-08-16,CUS13888,PRD00295,STR028,REG004,19,1692836.6,20.7,25505969.05,Bank Transfer,Cancelled
TRX086941,2025-08-17,CUS10132,PRD00049,STR018,REG002,15,4200541.39,27.09,45939220.91,Credit Card,Processing
TRX086942,2025-06-21,CUS12936,PRD00428,STR001,REG001,13,541127.05,6.17,6600613.64,Debit Card,Processing
TRX086943,2025-06-28,CUS06792,PRD00245,STR021,REG005,8,72012.01,25.16,431150.31,Bank Transfer,Processing
TRX086944,2025-07-04,CUS07694,PRD00107,STR016,REG008,16,1280237.89,5.02,19455519.17,Credit Card,Cancelled
TRX086945,2025-08-07,CUS05925,PRD00053,STR029,REG005,1,4417510.26,25.95,3271166.35,E-Wallet,Processing
TRX086946,2025-04-18,CUS05645,PRD00092,STR013,REG005,18,189933.27,22.38,2653671.68,Bank Transfer,Completed
TRX086947,2025-06-21,CUS10303,PRD00016,STR020,REG004,20,6814963.05,17.37,112624079.36,Bank Transfer,Processing
TRX086948,2025-03-29,CUS00579,PRD00412,STR010,REG002,11,489169.21,17.04,4463962.54,Credit Card,Completed
TRX086949,2025-08-22,CUS06297,PRD00417,STR017,REG001,5,2581815.11,20.08,10316933.18,Cash,Completed
TRX086950,2025-06-06,CUS06472,PRD00426,STR006,REG006,5,191117.24,3.95,917840.55,E-Wallet,Completed
TRX086951,2025-08-05,CUS07070,PRD00494,STR010,REG002,20,82976.12,5.17,1573725.09,Cash,Processing
TRX086952,2025-04-27,CUS01479,PRD00175,STR019,REG003,20,43100.24,7.3,799078.45,E-Wallet,Processing
TRX086953,2025-02-11,CUS12129,PRD00334,STR029,REG005,16,2173897.26,19.33,28058926.71,Debit Card,Cancelled
TRX086954,2025-06-01,CUS05705,PRD00279,STR009,REG001,5,2042593.63,18.98,8274546.8,Bank Transfer,Cancelled
